number,state,values,datetime_start,datetime_complete,duration,param_gamma,param_theta,param_m0,param_beta_prime,attr_gating_status,attr_softgate_score,attr_softgate_info.Sat,attr_softgate_info.Drift,attr_softgate_info.LagRatio,attr_softgate_info.THD,attr_softgate_info.z_sat,attr_softgate_info.z_drift,attr_softgate_info.z_lag,attr_softgate_info.z_thd,attr_CQ,attr_GR,attr_KR,attr_MC
546,COMPLETE,"[5.0, 6.265571699483023]",2025-09-06T06:38:01.603323,2025-09-06T06:46:02.762849,481.159526,0.054491652422439966,0.08001086062041782,0.025584795755020397,50.0,passed,0.6362754929231974,0.265,0.04582382458753838,0.056,0.46207420371967195,0.735,0.9541761754124616,0.2799999999999999,0.4224072453504101,5.0,4.0,9.0,6.265571699483023
547,COMPLETE,"[5.0, 6.267364379908251]",2025-09-06T06:46:02.772859,2025-09-06T06:54:04.162068,481.389209,0.054491652422439966,0.10940170418090282,0.02662059266461675,50.0,passed,0.6543813072009912,0.244,0.0407516840295327,0.076,0.5041230871665024,0.756,0.9592483159704673,0.38,0.36984614104187197,5.0,4.0,9.0,6.267364379908251
548,COMPLETE,"[12.0, 1.198024593723035]",2025-09-06T06:54:04.188091,2025-09-06T07:02:06.199861,482.01177,0.10627752848979997,0.15655485837628175,0.09280597684120843,50.0,passed,0.5595852252022523,0.451,0.04026717411534547,0.124,0.7859919250756453,0.5489999999999999,0.9597328258846545,0.6199999999999999,0.017510093655443426,12.0,25.0,37.0,1.198024593723035
549,COMPLETE,"[-5.0, -5.0]",2025-09-06T07:02:06.210871,2025-09-06T07:02:06.875464,0.664593,0.15671943186406587,0.1677479539259852,0.047237041174356086,50.0,penalized,0.33611577832731326,0.662,0.1287368866907468,1.18,3.7877671924522986,0.33799999999999997,0.8712631133092532,0.0,0.0,,,,
550,COMPLETE,"[-5.0, -5.0]",2025-09-06T07:02:06.887475,2025-09-06T07:02:07.568083,0.680608,0.29265959635908123,0.15655485837628175,0.05612647361535459,50.0,penalized,0.30079511295902955,0.741,0.15941954816388176,1.208,5.670299866409071,0.259,0.8405804518361182,0.0,0.0,,,,
551,COMPLETE,"[11.0, 2.4953299924837067]",2025-09-06T07:02:07.580093,2025-09-06T07:10:08.687295,481.107202,0.11338198123158749,0.021209471145828475,0.023223790063746485,50.0,passed,0.604354069224056,0.17,0.052988075703454714,0.02,0.5715956474003212,0.83,0.9470119242965452,0.09999999999999998,0.2855054407495985,11.0,1.0,12.0,2.4953299924837067
552,COMPLETE,"[5.0, 6.006688582031954]",2025-09-06T07:10:08.698305,2025-09-06T07:18:10.516379,481.818074,0.054491652422439966,0.15655485837628175,0.030431812470103143,50.0,passed,0.665286373862935,0.237,0.035405501089524206,0.088,0.5236490034587353,0.763,0.9645944989104758,0.43999999999999995,0.34543874567658084,5.0,4.0,9.0,6.006688582031954
553,COMPLETE,"[9.0, 5.637203391165193]",2025-09-06T07:18:10.527388,2025-09-06T07:26:12.018153,481.490765,0.054491652422439966,0.13333573303910704,0.05612647361535459,50.0,passed,0.6528426555341079,0.288,0.0440548981660579,0.06,0.3813744796975101,0.712,0.9559451018339421,0.29999999999999993,0.5232819003781124,9.0,3.0,12.0,5.637203391165193
554,COMPLETE,"[10.0, 5.263261004567256]",2025-09-06T07:26:12.030164,2025-09-06T07:34:13.157979,481.127815,0.054491652422439966,0.3083846793047826,0.04179741707618142,50.0,passed,0.6784364209806022,0.235,0.03691080839657906,0.092,0.48834350768101203,0.765,0.963089191603421,0.45999999999999996,0.38957061539873494,10.0,3.0,13.0,5.263261004567256
555,COMPLETE,"[5.0, 5.213735997707665]",2025-09-06T07:34:13.168989,2025-09-06T07:42:14.647139,481.47815,0.054491652422439966,0.02834696981485383,0.06794593232560361,50.0,passed,0.6470835473202674,0.342,0.02632111161604774,0.04,0.26654469910288237,0.6579999999999999,0.9736788883839522,0.20000000000000007,0.666819126121397,5.0,4.0,9.0,5.213735997707665
556,COMPLETE,"[5.0, 4.45726091420233]",2025-09-06T07:42:14.658148,2025-09-06T07:50:16.104018,481.44587,0.07897467170455848,0.06185951245566375,0.04504274648340132,50.0,passed,0.5910982596274089,0.342,0.05821023093553331,0.076,0.6025967305548309,0.6579999999999999,0.9417897690644667,0.38,0.2467540868064615,5.0,9.0,14.0,4.45726091420233
557,COMPLETE,"[16.0, 2.9075871394235935]",2025-09-06T07:50:16.115027,2025-09-06T07:58:18.042556,481.927529,0.07897467170455848,0.16888521590617497,0.074426843336727,50.0,passed,0.6172849531838355,0.367,0.05269827786155981,0.1,0.5643619094030984,0.633,0.9473017221384402,0.5,0.2945476132461271,16.0,8.0,24.0,2.9075871394235935
558,COMPLETE,"[-5.0, -5.0]",2025-09-06T07:58:18.053566,2025-09-06T07:58:18.745184,0.691618,0.42241924525965546,0.15655485837628175,0.012872523928582437,50.0,penalized,0.32533313155772275,0.647,0.1928674737691089,1.532,3.4950456334460585,0.353,0.807132526230891,0.0,0.0,,,,
559,COMPLETE,"[-5.0, -5.0]",2025-09-06T07:58:18.756195,2025-09-06T07:58:19.434800,0.678605,0.4532163168807479,0.11360045657727304,0.026000780829037982,50.0,penalized,0.30448489231227954,0.722,0.1712604307508818,1.232,4.478754399964202,0.278,0.8287395692491182,0.0,0.0,,,,
560,COMPLETE,"[12.0, 5.044237408656752]",2025-09-06T07:58:19.447812,2025-09-06T08:06:20.999375,481.551563,0.054491652422439966,0.1069671241422181,0.08721827436586217,50.0,passed,0.5739601840689541,0.498,0.03569000312227184,0.032,0.299269260601912,0.502,0.9643099968777281,0.16000000000000003,0.6259134242476101,12.0,3.0,15.0,5.044237408656752
561,COMPLETE,"[13.0, 4.27612675332097]",2025-09-06T08:06:21.010384,2025-09-06T08:14:22.716065,481.705681,0.054491652422439966,0.3083846793047826,0.07887946800609245,50.0,passed,0.6009952300754675,0.478,0.051312774449431775,0.064,0.3315063052486986,0.522,0.9486872255505683,0.31999999999999995,0.5856171184391268,13.0,2.0,15.0,4.27612675332097
562,COMPLETE,"[13.0, 4.7023849112647]",2025-09-06T08:14:22.727076,2025-09-06T08:22:24.151702,481.424626,0.051817265663437785,0.152049361907205,0.09280597684120843,50.0,passed,0.57422178021226,0.518,0.0391518748094803,0.036,0.2827610043414799,0.482,0.9608481251905197,0.18000000000000005,0.6465487445731501,13.0,1.0,14.0,4.7023849112647
563,COMPLETE,"[9.0, 5.467725937359518]",2025-09-06T08:22:24.163713,2025-09-06T08:30:25.939573,481.77586,0.054491652422439966,0.08001086062041782,0.06964800613559577,50.0,passed,0.5902820141485722,0.426,0.0331260466969365,0.028,0.3213458967087749,0.5740000000000001,0.9668739533030635,0.14,0.5983176291140314,9.0,3.0,12.0,5.467725937359518
564,COMPLETE,"[5.0, 5.456197261509913]",2025-09-06T08:30:25.949582,2025-09-06T08:38:27.655611,481.706029,0.05744786016368053,0.3083846793047826,0.017766519352954382,50.0,passed,0.6616627110042601,0.197,0.006385960319106999,0.124,0.7671631956638526,0.8029999999999999,0.993614039680893,0.6199999999999999,0.04104600542018433,5.0,5.0,10.0,5.456197261509913
565,COMPLETE,"[6.0, 4.073387344446754]",2025-09-06T08:38:27.665620,2025-09-06T08:46:29.330752,481.665132,0.044575691573360034,0.021209471145828475,0.08721827436586217,50.0,passed,0.6840730321279641,0.367,0.06439128308292999,0.08,0.2055165884052135,0.633,0.93560871691707,0.4,0.7431042644934831,6.0,2.0,8.0,4.073387344446754
566,COMPLETE,"[-5.0, -5.0]",2025-09-06T08:46:29.341762,2025-09-06T08:46:30.010359,0.668597,0.5558053357486987,0.10748927825313555,0.01281054778174176,50.0,penalized,0.31861654632393716,0.677,0.1777338147042513,1.236,3.6951629700849944,0.32299999999999995,0.8222661852957487,0.0,0.0,,,,
567,COMPLETE,"[10.0, 5.040437663090121]",2025-09-06T08:46:30.022369,2025-09-06T08:54:31.963588,481.941219,0.054491652422439966,0.08419039136654034,0.08834761050195537,50.0,passed,0.5671168727132737,0.494,0.028595465620891315,0.02,0.2913370435260138,0.506,0.9714045343791087,0.09999999999999998,0.6358286955924828,10.0,3.0,13.0,5.040437663090121
568,COMPLETE,"[7.0, 5.826460738293256]",2025-09-06T08:54:31.974597,2025-09-06T09:02:34.191312,482.216715,0.054491652422439966,0.16888521590617497,0.034430780467640275,50.0,passed,0.6683606442852356,0.241,0.03654038940913205,0.088,0.5046170334499254,0.759,0.9634596105908679,0.43999999999999995,0.36922870818759335,7.0,4.0,11.0,5.826460738293256
569,COMPLETE,"[-5.0, -5.0]",2025-09-06T09:02:34.202323,2025-09-06T09:02:34.869918,0.667595,0.19341286570461583,0.11360045657727304,0.08721827436586217,50.0,penalized,0.304844547360152,0.763,0.11242181055939207,1.16,4.044310615908069,0.237,0.887578189440608,0.0,0.0,,,,
570,COMPLETE,"[6.0, 5.587491948860241]",2025-09-06T09:02:34.881929,2025-09-06T09:10:36.958457,482.076528,0.054491652422439966,0.3083846793047826,0.02413563382287135,50.0,passed,0.6712646444672228,0.218,0.0205448502848988,0.108,0.62119657184621,0.782,0.9794551497151012,0.54,0.22350428519223753,6.0,4.0,10.0,5.587491948860241
571,COMPLETE,"[9.0, 2.895730284942737]",2025-09-06T09:10:36.970468,2025-09-06T09:18:39.224836,482.254368,0.07897467170455848,0.09818239231284726,0.074426843336727,50.0,passed,0.592625359324038,0.406,0.05508861358589204,0.076,0.5100099491179562,0.594,0.944911386414108,0.38,0.36248756360255485,9.0,12.0,21.0,2.895730284942737
572,COMPLETE,"[13.0, 4.198680835697466]",2025-09-06T09:18:39.235847,2025-09-06T09:26:41.609574,482.373727,0.054491652422439966,0.3083846793047826,0.08152992754984996,50.0,passed,0.5996790487642241,0.486,0.0513480840224155,0.064,0.32553572092068817,0.514,0.9486519159775845,0.31999999999999995,0.5930803488491398,13.0,2.0,15.0,4.198680835697466
573,COMPLETE,"[-5.0, -5.0]",2025-09-06T09:26:41.621585,2025-09-06T09:26:42.294186,0.672601,0.10048215147499989,0.33601146077013705,0.074426843336727,50.0,penalized,0.4566005061819055,0.391,0.026197975272377955,1.128,1.2830962553162675,0.609,0.973802024727622,0.0,0.0,,,,
574,COMPLETE,"[7.0, 5.900410614433955]",2025-09-06T09:26:42.306196,2025-09-06T09:34:44.489262,482.183066,0.054491652422439966,0.15655485837628175,0.03564245579868995,50.0,passed,0.6659584022902769,0.245,0.03811549020314962,0.084,0.49105090063574264,0.755,0.9618845097968504,0.42000000000000004,0.38618637420532176,7.0,4.0,11.0,5.900410614433955
575,COMPLETE,"[7.0, 5.93918035644924]",2025-09-06T09:34:44.501274,2025-09-06T09:42:46.820682,482.319408,0.054491652422439966,0.11296623015245941,0.047237041174356086,50.0,passed,0.6529578946735458,0.27,0.042952422021319006,0.06,0.40721599928449764,0.73,0.957047577978681,0.29999999999999993,0.490980000894378,7.0,4.0,11.0,5.93918035644924
576,COMPLETE,"[5.0, 6.068287686291713]",2025-09-06T09:42:46.832692,2025-09-06T09:50:49.048523,482.215831,0.054491652422439966,0.15655485837628175,0.026000780829037982,50.0,passed,0.6634915523477375,0.235,0.032989099027103015,0.092,0.552044691581947,0.765,0.967010900972897,0.45999999999999996,0.3099441355225663,5.0,4.0,9.0,6.068287686291713
577,COMPLETE,"[-5.0, -5.0]",2025-09-06T09:50:49.060534,2025-09-06T09:50:49.730132,0.669598,0.7405112089164804,0.3285615868068375,0.017766519352954382,50.0,penalized,0.28946972065557863,0.734,0.21452111737768556,2.392,4.826699185210302,0.266,0.7854788826223145,0.0,0.0,,,,
578,COMPLETE,"[13.0, 4.294752307073257]",2025-09-06T09:50:49.742143,2025-09-06T09:58:52.032163,482.29002,0.054491652422439966,0.26171124188445205,0.08614714572726949,50.0,passed,0.588796673505093,0.503,0.049842891199537276,0.056,0.3147704147800909,0.497,0.9501571088004628,0.2799999999999999,0.6065369815248864,13.0,2.0,15.0,4.294752307073257
579,COMPLETE,"[8.0, 5.825330760521236]",2025-09-06T09:58:52.044174,2025-09-06T10:06:54.158444,482.11427,0.054491652422439966,0.09818239231284726,0.05126140954802584,50.0,passed,0.6351643777100877,0.305,0.04190218354263808,0.048,0.38244030561701087,0.6950000000000001,0.9580978164573619,0.23999999999999988,0.5219496179787364,8.0,4.0,12.0,5.825330760521236
580,COMPLETE,"[12.0, 3.3643033936129276]",2025-09-06T10:06:54.170456,2025-09-06T10:14:56.779761,482.609305,0.054491652422439966,0.46259684520356337,0.08721827436586217,50.0,passed,0.5939477086091475,0.507,0.05379074856068109,0.064,0.31661841700272875,0.493,0.9462092514393189,0.31999999999999995,0.604226978746589,12.0,2.0,14.0,3.3643033936129276
581,COMPLETE,"[11.0, 5.306234123120489]",2025-09-06T10:14:56.789770,2025-09-06T10:22:59.107284,482.317514,0.054491652422439966,0.11360045657727304,0.074426843336727,50.0,passed,0.590435995672058,0.453,0.04011493562420815,0.04,0.32394108168756014,0.5469999999999999,0.9598850643757919,0.20000000000000007,0.5950736478905498,11.0,3.0,14.0,5.306234123120489
582,COMPLETE,"[13.0, 4.27612675332097]",2025-09-06T10:22:59.119294,2025-09-06T10:31:01.670775,482.551481,0.054491652422439966,0.3083846793047826,0.07887946800609245,50.0,passed,0.6009952300754675,0.478,0.051312774449431775,0.064,0.3315063052486986,0.522,0.9486872255505683,0.31999999999999995,0.5856171184391268,13.0,2.0,15.0,4.27612675332097
583,COMPLETE,"[14.0, 2.576420924489206]",2025-09-06T10:31:01.681784,2025-09-06T10:39:03.928334,482.24655,0.11338198123158749,0.021209471145828475,0.09288763705050375,50.0,passed,0.5517001113584032,0.448,0.0031623852747086757,0.016,0.42683716929167836,0.552,0.9968376147252913,0.08000000000000007,0.46645353838540204,14.0,1.0,15.0,2.576420924489206
584,COMPLETE,"[11.0, 4.87692547253406]",2025-09-06T10:39:03.940345,2025-09-06T10:47:07.026596,483.086251,0.054491652422439966,0.11360045657727304,0.09052849516476899,50.0,passed,0.5701356132951394,0.511,0.036295619706063625,0.032,0.2957619271133789,0.489,0.9637043802939363,0.16000000000000003,0.6302975911082764,11.0,3.0,14.0,4.87692547253406
585,COMPLETE,"[-5.0, -5.0]",2025-09-06T10:47:07.037605,2025-09-06T10:47:07.712209,0.674604,0.7232441040898824,0.04378384720087725,0.017766519352954382,50.0,penalized,0.33887493784942185,0.664,0.11490024860231246,1.16,3.6834287684964675,0.33599999999999997,0.8850997513976875,0.0,0.0,,,,
586,COMPLETE,"[-5.0, -5.0]",2025-09-06T10:47:07.734228,2025-09-06T10:47:08.445864,0.711636,0.6836014367755683,0.1383995440667484,0.05612647361535459,50.0,penalized,0.2870545826457802,0.765,0.18078166941687918,2.404,7.517595825631281,0.235,0.8192183305831209,0.0,0.0,,,,
587,COMPLETE,"[9.0, 5.613624691767305]",2025-09-06T10:47:08.457875,2025-09-06T10:55:10.935715,482.47784,0.054491652422439966,0.1677479539259852,0.047237041174356086,50.0,passed,0.6670517110127556,0.259,0.042667507075103556,0.076,0.4305256488738743,0.741,0.9573324929248964,0.38,0.46184293890765715,9.0,3.0,12.0,5.613624691767305
588,COMPLETE,"[12.0, 4.7330528701034185]",2025-09-06T10:55:10.946726,2025-09-06T11:03:13.164429,482.217703,0.054491652422439966,0.14496737306623403,0.09154999992187189,50.0,passed,0.5747737444990855,0.515,0.04118769245048815,0.04,0.2987173295531702,0.485,0.9588123075495119,0.20000000000000007,0.6266033380585372,12.0,3.0,15.0,4.7330528701034185
589,COMPLETE,"[20.0, 2.138206103468581]",2025-09-06T11:03:13.178442,2025-09-06T11:11:15.363163,482.184721,0.07897467170455848,0.3503504953263512,0.074426843336727,50.0,passed,0.6294257853897218,0.347,0.04712276613922732,0.116,0.6133740923018854,0.653,0.9528772338607727,0.5800000000000001,0.23328238462264328,20.0,8.0,28.0,2.138206103468581
590,COMPLETE,"[-5.0, -5.0]",2025-09-06T11:11:15.374172,2025-09-06T11:11:16.040767,0.666595,0.4529957664432829,0.10940170418090282,0.06794593232560361,50.0,penalized,0.2886840940028594,0.776,0.15886362398856232,2.06,7.153440223024646,0.22399999999999998,0.8411363760114376,0.0,0.0,,,,
591,COMPLETE,"[9.0, 2.895730284942737]",2025-09-06T11:11:16.051778,2025-09-06T11:19:20.103430,484.051652,0.07897467170455848,0.09818239231284726,0.074426843336727,50.0,passed,0.592625359324038,0.406,0.05508861358589204,0.076,0.5100099491179562,0.594,0.944911386414108,0.38,0.36248756360255485,9.0,12.0,21.0,2.895730284942737
592,COMPLETE,"[4.0, 6.2236726531910564]",2025-09-06T11:19:20.115441,2025-09-06T11:27:23.360382,483.244941,0.054491652422439966,0.1069671241422181,0.025658547094198146,50.0,passed,0.6552672013167266,0.24,0.04105704184604636,0.076,0.5058741528870471,0.76,0.9589429581539537,0.38,0.3676573088911912,4.0,5.0,9.0,6.2236726531910564
593,COMPLETE,"[-5.0, -5.0]",2025-09-06T11:27:23.371391,2025-09-06T11:27:24.061007,0.689616,0.6866260331157868,0.08001086062041782,0.017766519352954382,50.0,penalized,0.3116063159098539,0.707,0.16377473636058454,1.22,4.186333084746675,0.29300000000000004,0.8362252636394154,0.0,0.0,,,,
594,COMPLETE,"[5.0, 4.577198923268754]",2025-09-06T11:27:24.072017,2025-09-06T11:35:28.169537,484.09752,0.07102342117960357,0.021209471145828475,0.07887946800609245,50.0,passed,0.6472149690468963,0.361,0.03711293168104833,0.056,0.2926271921313663,0.639,0.9628870683189517,0.2799999999999999,0.6342160098357922,5.0,4.0,9.0,4.577198923268754
